order_id,customer_id,product_id,order_date,quantity,category,price,total_amount
3803,392,39,11/17/2023,4,Accessories,135,540
3804,769,18,3/27/2023,3,Audio,291,873
3805,677,15,11/16/2023,4,Audio,466,1864
3806,575,32,2/1/2023,3,Gaming,499,1497
3807,534,6,12/2/2023,1,Electronics,216,216
3808,70,44,2/20/2023,1,Electronics,194,194
3809,893,43,3/20/2023,3,Audio,294,882
3810,405,35,7/5/2023,1,Gaming,251,251
3811,608,34,6/23/2023,1,Audio,190,190
3812,675,38,4/16/2023,3,Gaming,308,924
3813,591,5,3/4/2023,4,Audio,376,1504
3814,517,18,3/17/2023,3,Audio,291,873
3815,828,16,11/12/2023,2,Audio,302,604
3816,120,8,11/17/2023,1,Audio,117,117
3817,814,25,3/22/2023,3,Electronics,254,762
3818,690,32,12/27/2023,1,Gaming,499,499
3819,688,26,5/8/2023,4,Accessories,68,272
3820,902,22,7/2/2023,1,Accessories,44,44
3821,217,31,8/31/2023,3,Electronics,21,63
3822,56,43,7/4/2023,4,Audio,294,1176
3823,366,10,8/8/2023,4,Gaming,454,1816
3824,699,12,3/12/2023,4,Gaming,379,1516
3825,504,28,12/8/2023,2,Accessories,170,340
3826,744,6,6/3/2023,3,Electronics,216,648
3827,767,20,9/2/2023,3,Audio,10,30
3828,925,5,5/20/2023,4,Audio,376,1504
3829,455,23,3/12/2023,1,Gaming,207,207
3830,104,9,2/15/2023,4,Electronics,260,1040
3831,77,29,2/16/2023,2,Electronics,188,376
3832,230,16,3/20/2023,4,Audio,302,1208
3833,914,46,5/29/2023,3,Electronics,232,696
3834,258,22,5/10/2023,4,Accessories,44,176
3835,264,8,5/7/2023,1,Audio,117,117
3836,331,20,12/31/2023,3,Audio,10,30
3837,993,14,4/29/2023,1,Electronics,139,139
3838,182,39,12/23/2023,4,Accessories,135,540
3839,893,37,9/19/2023,3,Electronics,260,780
3840,768,50,9/1/2023,2,Electronics,416,832
3841,550,34,4/13/2023,3,Audio,190,570
3842,688,11,2/6/2023,1,Gaming,413,413
3843,27,40,5/22/2023,3,Gaming,491,1473
3844,276,33,2/6/2023,2,Gaming,285,570
3845,652,31,1/8/2023,2,Electronics,21,42
3846,299,44,8/19/2023,2,Electronics,194,388
3847,957,34,11/29/2023,2,Audio,190,380
3848,799,50,10/23/2023,1,Electronics,416,416
3849,91,7,4/17/2023,3,Electronics,399,1197
3850,480,49,12/14/2023,4,Electronics,187,748
3851,573,23,1/18/2023,2,Gaming,207,414
3852,458,46,11/9/2023,4,Electronics,232,928
3853,451,7,3/24/2023,4,Electronics,399,1596
3854,365,25,10/15/2023,3,Electronics,254,762
3855,859,3,7/13/2023,4,Gaming,321,1284
3856,675,38,8/3/2023,4,Gaming,308,1232
3857,351,20,10/8/2023,1,Audio,10,10
3858,655,34,8/8/2023,4,Audio,190,760
3859,400,49,10/16/2023,3,Electronics,187,561
3860,253,44,12/10/2023,4,Electronics,194,776
3861,781,44,7/13/2023,3,Electronics,194,582
3862,881,30,6/7/2023,2,Electronics,215,430
3863,803,17,4/14/2023,4,Audio,29,116
3864,459,10,2/3/2023,4,Gaming,454,1816
3865,699,35,4/12/2023,4,Gaming,251,1004
3866,917,20,5/7/2023,2,Audio,10,20
3867,499,18,8/2/2023,1,Audio,291,291
3868,950,45,11/21/2023,4,Audio,48,192
3869,971,44,10/23/2023,3,Electronics,194,582
3870,926,27,6/28/2023,1,Gaming,334,334
3871,508,49,3/21/2023,1,Electronics,187,187
3872,304,36,5/21/2023,1,Electronics,225,225
3873,501,23,1/31/2023,4,Gaming,207,828
3874,803,32,3/4/2023,2,Gaming,499,998
3875,598,10,2/17/2023,2,Gaming,454,908
3876,166,11,3/28/2023,4,Gaming,413,1652
3877,415,38,10/31/2023,3,Gaming,308,924
3878,462,6,3/2/2023,3,Electronics,216,648
3879,920,41,11/30/2023,3,Gaming,226,678
3880,114,47,10/1/2023,4,Gaming,193,772
3881,433,34,10/11/2023,2,Audio,190,380
3882,992,36,3/21/2023,4,Electronics,225,900
3883,356,37,6/29/2023,2,Electronics,260,520
3884,928,17,9/29/2023,1,Audio,29,29
3885,695,40,3/18/2023,4,Gaming,491,1964
3886,207,40,8/9/2023,2,Gaming,491,982
3887,768,12,10/9/2023,1,Gaming,379,379
3888,235,21,1/28/2023,1,Accessories,128,128
3889,442,40,12/27/2023,4,Gaming,491,1964
3890,355,19,3/18/2023,2,Accessories,294,588
3891,515,3,6/13/2023,1,Gaming,321,321
3892,208,18,1/9/2023,4,Audio,291,1164
3893,709,19,6/24/2023,1,Accessories,294,294
3894,853,47,11/3/2023,3,Gaming,193,579
3895,125,6,3/17/2023,4,Electronics,216,864
3896,138,16,9/2/2023,1,Audio,302,302
3897,339,8,5/2/2023,4,Audio,117,468
3898,537,48,7/4/2023,4,Electronics,436,1744
3899,68,18,2/1/2023,2,Audio,291,582
3900,573,48,9/7/2023,2,Electronics,436,872
3901,541,43,2/26/2023,1,Audio,294,294
3902,383,39,11/6/2023,4,Accessories,135,540
3903,19,49,5/24/2023,4,Electronics,187,748
3904,683,49,11/14/2023,3,Electronics,187,561
3905,450,12,3/25/2023,4,Gaming,379,1516
3906,74,45,2/25/2023,2,Audio,48,96
3907,573,10,10/6/2023,4,Gaming,454,1816
3908,939,7,9/30/2023,2,Electronics,399,798
3909,665,46,6/15/2023,3,Electronics,232,696
3910,276,1,6/7/2023,1,Electronics,129,129
3911,48,49,9/6/2023,2,Electronics,187,374
3912,211,36,7/5/2023,1,Electronics,225,225
3913,855,21,3/19/2023,1,Accessories,128,128
3914,920,37,1/22/2023,1,Electronics,260,260
3915,651,24,4/18/2023,1,Accessories,494,494
3916,622,25,9/30/2023,2,Electronics,254,508
3917,994,7,9/9/2023,3,Electronics,399,1197
3918,695,42,1/15/2023,4,Electronics,315,1260
3919,540,17,10/31/2023,2,Audio,29,58
3920,709,29,6/9/2023,3,Electronics,188,564
3921,191,30,7/24/2023,4,Electronics,215,860
3922,315,7,4/23/2023,1,Electronics,399,399
3923,901,33,6/17/2023,4,Gaming,285,1140
3924,563,7,12/19/2023,4,Electronics,399,1596
3925,661,24,9/10/2023,3,Accessories,494,1482
3926,780,11,7/5/2023,4,Gaming,413,1652
3927,562,9,12/13/2023,1,Electronics,260,260
3928,900,12,8/15/2023,2,Gaming,379,758
3929,758,35,1/16/2023,2,Gaming,251,502
3930,113,4,6/5/2023,3,Accessories,165,495
3931,170,36,12/20/2023,1,Electronics,225,225
3932,468,28,4/21/2023,1,Accessories,170,170
3933,678,13,1/1/2023,4,Gaming,343,1372
3934,921,23,2/10/2023,3,Gaming,207,621
3935,14,19,2/17/2023,1,Accessories,294,294
3936,715,42,4/18/2023,1,Electronics,315,315
3937,288,37,6/10/2023,1,Electronics,260,260
3938,907,39,6/10/2023,2,Accessories,135,270
3939,189,24,12/25/2023,2,Accessories,494,988
3940,914,16,5/8/2023,2,Audio,302,604
3941,155,33,7/29/2023,4,Gaming,285,1140
3942,567,12,5/31/2023,4,Gaming,379,1516
3943,694,34,9/12/2023,4,Audio,190,760
3944,722,7,8/6/2023,1,Electronics,399,399
3945,888,11,1/30/2023,2,Gaming,413,826
3946,471,31,2/14/2023,1,Electronics,21,21
3947,75,29,3/21/2023,1,Electronics,188,188
3948,277,13,2/8/2023,3,Gaming,343,1029
3949,940,31,8/28/2023,1,Electronics,21,21
3950,645,2,2/14/2023,4,Electronics,53,212
3951,343,39,3/19/2023,2,Accessories,135,270
3952,425,15,12/3/2023,2,Audio,466,932
3953,571,11,12/15/2023,1,Gaming,413,413
3954,511,34,10/15/2023,4,Audio,190,760
3955,857,39,10/7/2023,4,Accessories,135,540
3956,182,4,4/26/2023,4,Accessories,165,660
3957,458,11,9/26/2023,2,Gaming,413,826
3958,918,29,12/1/2023,4,Electronics,188,752
3959,851,2,11/8/2023,4,Electronics,53,212
3960,833,16,2/22/2023,1,Audio,302,302
3961,64,39,3/9/2023,3,Accessories,135,405
3962,839,13,7/1/2023,4,Gaming,343,1372
3963,260,37,2/3/2023,1,Electronics,260,260
3964,193,17,10/11/2023,1,Audio,29,29
3965,655,21,11/2/2023,4,Accessories,128,512
3966,616,44,9/6/2023,3,Electronics,194,582
3967,972,19,4/21/2023,2,Accessories,294,588
3968,406,7,4/4/2023,3,Electronics,399,1197
3969,726,38,6/28/2023,4,Gaming,308,1232
3970,754,8,2/16/2023,3,Audio,117,351
3971,943,13,10/9/2023,1,Gaming,343,343
3972,721,37,12/6/2023,1,Electronics,260,260
3973,93,2,12/28/2023,3,Electronics,53,159
3974,430,41,4/2/2023,2,Gaming,226,452
3975,654,11,7/31/2023,3,Gaming,413,1239
3976,434,24,3/16/2023,4,Accessories,494,1976
3977,404,6,7/21/2023,2,Electronics,216,432
3978,434,26,10/24/2023,3,Accessories,68,204
3979,112,7,11/4/2023,3,Electronics,399,1197
3980,929,39,7/30/2023,2,Accessories,135,270
3981,375,19,12/4/2023,3,Accessories,294,882
3982,59,6,5/14/2023,4,Electronics,216,864
3983,43,43,11/26/2023,1,Audio,294,294
3984,207,29,3/7/2023,4,Electronics,188,752
3985,780,43,10/7/2023,3,Audio,294,882
3986,296,39,1/28/2023,1,Accessories,135,135
3987,118,2,4/27/2023,2,Electronics,53,106
3988,532,19,11/13/2023,4,Accessories,294,1176
3989,222,4,11/21/2023,2,Accessories,165,330
3990,166,6,4/24/2023,1,Electronics,216,216
3991,643,49,3/16/2023,3,Electronics,187,561
3992,156,37,7/21/2023,1,Electronics,260,260
3993,184,28,2/28/2023,1,Accessories,170,170
3994,90,30,1/15/2023,2,Electronics,215,430
3995,94,7,8/19/2023,4,Electronics,399,1596
3996,13,9,4/15/2023,1,Electronics,260,260
3997,973,25,6/14/2023,3,Electronics,254,762
3998,834,33,7/18/2023,1,Gaming,285,285
3999,805,1,12/20/2023,2,Electronics,129,258
4000,945,6,2/4/2023,4,Electronics,216,864
4001,742,18,6/11/2023,3,Audio,291,873
4002,834,10,9/2/2023,2,Gaming,454,908
4003,804,28,10/14/2023,1,Accessories,170,170
4004,438,11,1/19/2023,1,Gaming,413,413
4005,538,33,10/7/2023,4,Gaming,285,1140
4006,587,1,12/6/2023,2,Electronics,129,258
4007,968,13,12/14/2023,2,Gaming,343,686
4008,876,37,7/1/2023,4,Electronics,260,1040
4009,936,20,5/27/2023,3,Audio,10,30
4010,811,1,6/25/2023,2,Electronics,129,258
4011,150,3,6/12/2023,4,Gaming,321,1284
4012,660,18,6/24/2023,2,Audio,291,582
4013,8,41,2/16/2023,4,Gaming,226,904
4014,29,14,9/13/2023,1,Electronics,139,139
4015,296,31,6/23/2023,1,Electronics,21,21
4016,986,27,4/13/2023,2,Gaming,334,668
4017,926,17,5/1/2023,2,Audio,29,58
4018,721,46,12/16/2023,1,Electronics,232,232
4019,640,29,5/25/2023,3,Electronics,188,564
4020,340,36,2/11/2023,4,Electronics,225,900
4021,628,37,1/29/2023,3,Electronics,260,780
4022,439,26,9/30/2023,3,Accessories,68,204
4023,144,17,1/14/2023,3,Audio,29,87
4024,942,22,11/2/2023,1,Accessories,44,44
4025,830,25,11/9/2023,2,Electronics,254,508
4026,747,2,7/8/2023,3,Electronics,53,159
4027,519,22,12/26/2023,1,Accessories,44,44
4028,976,5,10/22/2023,4,Audio,376,1504
4029,45,4,7/2/2023,2,Accessories,165,330
4030,955,36,12/18/2023,4,Electronics,225,900
4031,239,6,2/5/2023,3,Electronics,216,648
4032,952,21,2/6/2023,2,Accessories,128,256
4033,944,13,1/14/2023,3,Gaming,343,1029
4034,155,37,5/3/2023,2,Electronics,260,520
4035,181,25,3/24/2023,3,Electronics,254,762
4036,215,26,6/8/2023,4,Accessories,68,272
4037,88,39,11/25/2023,4,Accessories,135,540
4038,256,20,4/12/2023,3,Audio,10,30
4039,511,33,12/3/2023,2,Gaming,285,570
4040,73,14,3/24/2023,4,Electronics,139,556
4041,931,36,2/13/2023,2,Electronics,225,450
4042,179,17,3/9/2023,2,Audio,29,58
4043,212,21,2/17/2023,4,Accessories,128,512
4044,805,46,2/26/2023,1,Electronics,232,232
4045,234,16,3/16/2023,1,Audio,302,302
4046,465,46,1/22/2023,2,Electronics,232,464
4047,751,16,5/12/2023,4,Audio,302,1208
4048,223,20,10/29/2023,1,Audio,10,10
4049,631,29,9/24/2023,3,Electronics,188,564
4050,825,28,10/14/2023,2,Accessories,170,340
4051,264,8,4/30/2023,1,Audio,117,117
4052,207,24,9/3/2023,4,Accessories,494,1976
4053,607,3,2/25/2023,4,Gaming,321,1284
4054,885,25,2/7/2023,2,Electronics,254,508
4055,734,19,9/2/2023,4,Accessories,294,1176
4056,366,33,1/21/2023,3,Gaming,285,855
4057,276,2,4/20/2023,3,Electronics,53,159
4058,380,15,4/4/2023,1,Audio,466,466
4059,743,22,5/16/2023,4,Accessories,44,176
4060,309,10,8/19/2023,3,Gaming,454,1362
4061,631,18,1/8/2023,2,Audio,291,582
4062,268,22,11/24/2023,4,Accessories,44,176
4063,945,46,10/17/2023,1,Electronics,232,232
4064,785,49,9/8/2023,2,Electronics,187,374
4065,64,27,12/27/2023,2,Gaming,334,668
4066,810,13,3/28/2023,2,Gaming,343,686
4067,350,33,7/23/2023,3,Gaming,285,855
4068,925,5,8/7/2023,2,Audio,376,752
4069,915,26,8/29/2023,3,Accessories,68,204
4070,494,13,11/16/2023,2,Gaming,343,686
4071,523,27,9/15/2023,3,Gaming,334,1002
4072,98,14,4/19/2023,4,Electronics,139,556
4073,946,24,9/13/2023,3,Accessories,494,1482
4074,71,3,10/9/2023,3,Gaming,321,963
4075,364,47,8/8/2023,4,Gaming,193,772
4076,570,49,3/24/2023,2,Electronics,187,374
4077,802,30,4/17/2023,4,Electronics,215,860
4078,763,35,3/10/2023,2,Gaming,251,502
4079,276,48,4/7/2023,3,Electronics,436,1308
4080,50,14,7/31/2023,2,Electronics,139,278
4081,358,12,10/13/2023,3,Gaming,379,1137
4082,728,28,8/25/2023,2,Accessories,170,340
4083,906,44,1/8/2023,3,Electronics,194,582
4084,928,29,10/21/2023,3,Electronics,188,564
4085,564,43,7/8/2023,1,Audio,294,294
4086,783,17,3/22/2023,2,Audio,29,58
4087,485,40,4/18/2023,2,Gaming,491,982
4088,84,49,11/17/2023,1,Electronics,187,187
4089,899,21,3/8/2023,3,Accessories,128,384
4090,805,23,6/23/2023,3,Gaming,207,621
4091,638,20,12/12/2023,1,Audio,10,10
4092,808,11,12/17/2023,1,Gaming,413,413
4093,584,34,11/24/2023,4,Audio,190,760
4094,296,10,2/12/2023,3,Gaming,454,1362
4095,236,10,7/6/2023,4,Gaming,454,1816
4096,56,43,10/29/2023,2,Audio,294,588
4097,919,6,7/19/2023,4,Electronics,216,864
4098,360,36,2/8/2023,1,Electronics,225,225
4099,907,24,8/8/2023,1,Accessories,494,494
4100,110,12,11/3/2023,1,Gaming,379,379
4101,192,43,1/4/2023,1,Audio,294,294
4102,904,23,5/1/2023,4,Gaming,207,828
4103,93,27,12/2/2023,4,Gaming,334,1336
4104,862,45,3/18/2023,4,Audio,48,192
4105,568,37,6/28/2023,1,Electronics,260,260
4106,60,6,5/13/2023,1,Electronics,216,216
4107,650,1,11/7/2023,3,Electronics,129,387
4108,39,6,8/17/2023,3,Electronics,216,648
4109,540,50,10/3/2023,1,Electronics,416,416
4110,49,22,6/1/2023,3,Accessories,44,132
4111,420,41,6/13/2023,2,Gaming,226,452
4112,637,24,10/17/2023,2,Accessories,494,988
4113,13,25,4/19/2023,1,Electronics,254,254
4114,992,15,5/6/2023,4,Audio,466,1864
4115,36,26,8/28/2023,2,Accessories,68,136
4116,101,8,11/6/2023,2,Audio,117,234
4117,794,24,12/11/2023,4,Accessories,494,1976
4118,86,48,5/26/2023,3,Electronics,436,1308
4119,516,38,9/9/2023,4,Gaming,308,1232
4120,223,6,7/2/2023,3,Electronics,216,648
4121,338,35,11/5/2023,3,Gaming,251,753
4122,960,42,11/2/2023,4,Electronics,315,1260
4123,166,1,3/13/2023,3,Electronics,129,387
4124,383,46,8/7/2023,2,Electronics,232,464
4125,856,36,7/26/2023,1,Electronics,225,225
4126,895,12,6/22/2023,3,Gaming,379,1137
4127,376,38,5/21/2023,2,Gaming,308,616
4128,471,11,9/29/2023,4,Gaming,413,1652
4129,790,12,8/2/2023,3,Gaming,379,1137
4130,642,42,9/26/2023,2,Electronics,315,630
4131,31,50,1/20/2023,3,Electronics,416,1248
4132,375,39,3/7/2023,4,Accessories,135,540
4133,11,7,10/30/2023,1,Electronics,399,399
4134,988,11,5/27/2023,3,Gaming,413,1239
4135,302,36,6/14/2023,1,Electronics,225,225
4136,96,31,11/6/2023,3,Electronics,21,63
4137,190,33,1/6/2023,3,Gaming,285,855
4138,453,13,1/14/2023,4,Gaming,343,1372
4139,192,18,5/12/2023,3,Audio,291,873
4140,486,41,12/8/2023,2,Gaming,226,452
4141,266,24,8/31/2023,2,Accessories,494,988
4142,424,9,8/19/2023,1,Electronics,260,260
4143,128,31,8/16/2023,1,Electronics,21,21
4144,238,41,6/11/2023,2,Gaming,226,452
4145,920,10,10/10/2023,1,Gaming,454,454
4146,355,2,9/20/2023,1,Electronics,53,53
4147,940,38,5/11/2023,2,Gaming,308,616
4148,112,15,8/13/2023,2,Audio,466,932
4149,828,3,9/15/2023,2,Gaming,321,642
4150,446,43,8/22/2023,4,Audio,294,1176
4151,343,31,12/2/2023,4,Electronics,21,84
4152,145,6,11/12/2023,2,Electronics,216,432
4153,65,3,1/24/2023,3,Gaming,321,963
4154,247,11,9/28/2023,2,Gaming,413,826
4155,735,15,4/5/2023,4,Audio,466,1864
4156,991,45,5/22/2023,1,Audio,48,48
4157,490,28,7/1/2023,3,Accessories,170,510
4158,825,10,7/25/2023,3,Gaming,454,1362
4159,439,38,3/22/2023,1,Gaming,308,308
4160,106,47,10/1/2023,3,Gaming,193,579
4161,181,50,10/3/2023,1,Electronics,416,416
4162,184,50,7/27/2023,4,Electronics,416,1664
4163,226,7,10/23/2023,3,Electronics,399,1197
4164,777,15,2/8/2023,3,Audio,466,1398
4165,790,18,10/15/2023,1,Audio,291,291
4166,909,18,5/4/2023,1,Audio,291,291
4167,89,41,12/30/2023,4,Gaming,226,904
4168,688,24,10/10/2023,1,Accessories,494,494
4169,530,2,6/29/2023,1,Electronics,53,53
4170,371,40,4/7/2023,4,Gaming,491,1964
4171,972,20,7/10/2023,2,Audio,10,20
4172,936,34,3/15/2023,2,Audio,190,380
4173,913,43,9/30/2023,1,Audio,294,294
4174,399,26,2/18/2023,4,Accessories,68,272
4175,106,7,12/3/2023,2,Electronics,399,798
4176,271,38,7/29/2023,4,Gaming,308,1232
4177,975,30,4/26/2023,1,Electronics,215,215
4178,831,42,1/23/2023,1,Electronics,315,315
4179,503,5,4/8/2023,4,Audio,376,1504
4180,679,11,11/24/2023,3,Gaming,413,1239
4181,525,1,11/9/2023,1,Electronics,129,129
4182,849,34,7/9/2023,1,Audio,190,190
4183,32,1,7/1/2023,1,Electronics,129,129
4184,393,19,5/28/2023,1,Accessories,294,294
4185,40,2,12/8/2023,4,Electronics,53,212
4186,660,21,1/23/2023,4,Accessories,128,512
4187,218,20,4/15/2023,4,Audio,10,40
4188,731,23,6/12/2023,4,Gaming,207,828
4189,981,21,3/8/2023,3,Accessories,128,384
4190,82,24,10/17/2023,4,Accessories,494,1976
4191,845,4,10/16/2023,4,Accessories,165,660
4192,720,12,2/15/2023,1,Gaming,379,379
4193,201,22,3/22/2023,3,Accessories,44,132
4194,447,20,5/27/2023,1,Audio,10,10
4195,844,18,8/10/2023,3,Audio,291,873
4196,428,1,12/9/2023,2,Electronics,129,258
4197,38,30,1/15/2023,3,Electronics,215,645
4198,211,33,5/1/2023,3,Gaming,285,855
4199,444,24,3/19/2023,1,Accessories,494,494
4200,327,14,11/18/2023,3,Electronics,139,417
4201,761,36,10/22/2023,3,Electronics,225,675
4202,227,5,8/29/2023,1,Audio,376,376
4203,48,11,1/18/2023,2,Gaming,413,826
4204,18,24,9/13/2023,2,Accessories,494,988
4205,912,31,10/4/2023,2,Electronics,21,42
4206,439,13,1/27/2023,3,Gaming,343,1029
4207,807,16,1/2/2023,1,Audio,302,302
4208,708,24,12/19/2023,2,Accessories,494,988
4209,187,13,10/22/2023,2,Gaming,343,686
4210,345,24,11/8/2023,2,Accessories,494,988
4211,224,26,12/29/2023,2,Accessories,68,136
4212,830,2,8/27/2023,1,Electronics,53,53
4213,488,16,1/13/2023,2,Audio,302,604
4214,909,38,7/3/2023,3,Gaming,308,924
4215,877,46,7/13/2023,3,Electronics,232,696
4216,849,1,2/25/2023,1,Electronics,129,129
4217,229,49,8/18/2023,4,Electronics,187,748
4218,390,11,1/28/2023,2,Gaming,413,826
4219,979,35,11/16/2023,2,Gaming,251,502
4220,589,43,3/12/2023,3,Audio,294,882
4221,188,29,7/29/2023,1,Electronics,188,188
4222,858,37,7/3/2023,4,Electronics,260,1040
4223,270,17,12/22/2023,3,Audio,29,87
4224,607,39,2/10/2023,4,Accessories,135,540
4225,310,42,9/17/2023,1,Electronics,315,315
4226,132,28,12/10/2023,1,Accessories,170,170
4227,551,29,3/25/2023,1,Electronics,188,188
4228,72,43,2/15/2023,3,Audio,294,882
4229,793,3,6/8/2023,1,Gaming,321,321
4230,845,10,12/10/2023,3,Gaming,454,1362
4231,672,42,1/7/2023,3,Electronics,315,945
4232,187,14,11/29/2023,2,Electronics,139,278
4233,486,12,5/16/2023,3,Gaming,379,1137
4234,191,47,7/2/2023,3,Gaming,193,579
4235,422,42,7/16/2023,2,Electronics,315,630
4236,120,30,6/21/2023,4,Electronics,215,860
4237,220,32,12/15/2023,2,Gaming,499,998
4238,53,32,10/3/2023,2,Gaming,499,998
4239,734,42,3/19/2023,1,Electronics,315,315
4240,451,32,6/27/2023,1,Gaming,499,499
4241,412,26,1/27/2023,2,Accessories,68,136
4242,643,1,4/30/2023,1,Electronics,129,129
4243,237,42,10/8/2023,2,Electronics,315,630
4244,758,2,11/4/2023,1,Electronics,53,53
4245,738,17,7/15/2023,3,Audio,29,87
4246,720,30,10/4/2023,1,Electronics,215,215
4247,406,39,1/18/2023,1,Accessories,135,135
4248,608,7,10/22/2023,3,Electronics,399,1197
4249,422,27,9/28/2023,2,Gaming,334,668
4250,712,9,2/22/2023,1,Electronics,260,260
4251,247,22,10/21/2023,1,Accessories,44,44
4252,72,34,2/21/2023,3,Audio,190,570
4253,830,46,8/4/2023,3,Electronics,232,696
4254,185,49,3/13/2023,3,Electronics,187,561
4255,6,1,1/28/2023,4,Electronics,129,516
4256,206,9,9/9/2023,3,Electronics,260,780
4257,544,20,2/4/2023,2,Audio,10,20
4258,611,19,7/20/2023,1,Accessories,294,294
4259,906,36,9/6/2023,1,Electronics,225,225
4260,387,40,4/9/2023,4,Gaming,491,1964
4261,768,45,11/4/2023,1,Audio,48,48
4262,699,4,5/20/2023,1,Accessories,165,165
4263,76,9,3/24/2023,2,Electronics,260,520
4264,177,41,2/17/2023,1,Gaming,226,226
4265,827,22,10/5/2023,2,Accessories,44,88
4266,799,18,9/5/2023,4,Audio,291,1164
4267,349,12,6/26/2023,2,Gaming,379,758
4268,255,42,2/21/2023,3,Electronics,315,945
4269,837,43,3/20/2023,3,Audio,294,882
4270,702,39,11/18/2023,4,Accessories,135,540
4271,308,9,3/5/2023,1,Electronics,260,260
4272,345,6,1/8/2023,2,Electronics,216,432
4273,127,19,8/2/2023,3,Accessories,294,882
4274,937,48,1/25/2023,2,Electronics,436,872
4275,287,47,9/13/2023,3,Gaming,193,579
4276,766,7,8/31/2023,2,Electronics,399,798
4277,725,16,7/17/2023,1,Audio,302,302
4278,762,5,4/4/2023,4,Audio,376,1504
4279,596,16,7/26/2023,1,Audio,302,302
4280,487,1,1/15/2023,2,Electronics,129,258
4281,383,37,6/27/2023,3,Electronics,260,780
4282,406,39,3/16/2023,3,Accessories,135,405
4283,388,19,4/14/2023,4,Accessories,294,1176
4284,525,37,10/21/2023,1,Electronics,260,260
4285,557,17,6/17/2023,1,Audio,29,29
4286,639,26,4/25/2023,1,Accessories,68,68
4287,938,22,2/8/2023,3,Accessories,44,132
4288,626,8,12/30/2023,4,Audio,117,468
4289,945,33,9/30/2023,3,Gaming,285,855
4290,276,2,5/15/2023,1,Electronics,53,53
4291,500,30,8/20/2023,2,Electronics,215,430
4292,717,47,2/8/2023,3,Gaming,193,579
4293,337,20,10/18/2023,4,Audio,10,40
4294,950,18,11/3/2023,1,Audio,291,291
4295,932,43,2/16/2023,2,Audio,294,588
4296,481,10,2/5/2023,3,Gaming,454,1362
4297,897,24,11/16/2023,2,Accessories,494,988
4298,911,4,4/5/2023,2,Accessories,165,330
4299,973,37,12/27/2023,4,Electronics,260,1040
4300,273,4,1/13/2023,3,Accessories,165,495
4301,920,13,5/26/2023,4,Gaming,343,1372
4302,58,25,3/6/2023,1,Electronics,254,254
4303,328,13,8/16/2023,2,Gaming,343,686
4304,731,18,8/30/2023,4,Audio,291,1164
4305,109,24,1/8/2023,4,Accessories,494,1976
4306,279,2,10/31/2023,1,Electronics,53,53
4307,686,48,12/7/2023,3,Electronics,436,1308
4308,328,33,2/12/2023,4,Gaming,285,1140
4309,776,19,9/1/2023,2,Accessories,294,588
4310,315,9,6/30/2023,2,Electronics,260,520
4311,474,28,3/26/2023,2,Accessories,170,340
4312,111,35,6/4/2023,2,Gaming,251,502
4313,699,39,10/2/2023,4,Accessories,135,540
4314,781,10,1/23/2023,2,Gaming,454,908
4315,935,1,4/25/2023,4,Electronics,129,516
4316,229,42,11/2/2023,3,Electronics,315,945
4317,497,21,10/26/2023,2,Accessories,128,256
4318,156,9,4/9/2023,3,Electronics,260,780
4319,473,47,4/14/2023,4,Gaming,193,772
4320,701,15,2/20/2023,1,Audio,466,466
4321,272,35,12/28/2023,3,Gaming,251,753
4322,887,5,4/22/2023,2,Audio,376,752
4323,2,41,9/1/2023,1,Gaming,226,226
4324,758,22,6/18/2023,3,Accessories,44,132
4325,722,41,3/13/2023,4,Gaming,226,904
4326,511,23,5/19/2023,4,Gaming,207,828
4327,913,7,12/2/2023,4,Electronics,399,1596
4328,286,23,8/19/2023,3,Gaming,207,621
4329,871,44,8/27/2023,4,Electronics,194,776
4330,13,25,9/10/2023,3,Electronics,254,762
4331,608,27,2/18/2023,2,Gaming,334,668
4332,498,41,10/30/2023,2,Gaming,226,452
4333,733,6,3/13/2023,3,Electronics,216,648
4334,238,34,9/20/2023,3,Audio,190,570
4335,94,9,11/18/2023,1,Electronics,260,260
4336,338,49,8/10/2023,4,Electronics,187,748
4337,781,33,3/18/2023,2,Gaming,285,570
4338,171,6,3/3/2023,2,Electronics,216,432
4339,981,37,6/6/2023,1,Electronics,260,260
4340,606,31,10/21/2023,3,Electronics,21,63
4341,661,34,5/5/2023,3,Audio,190,570
4342,624,41,8/17/2023,1,Gaming,226,226
4343,567,29,12/6/2023,4,Electronics,188,752
4344,849,14,6/10/2023,3,Electronics,139,417
4345,936,36,1/29/2023,3,Electronics,225,675
4346,467,36,4/24/2023,4,Electronics,225,900
4347,628,15,3/20/2023,4,Audio,466,1864
4348,143,8,1/23/2023,1,Audio,117,117
4349,201,26,4/16/2023,1,Accessories,68,68
4350,180,36,5/11/2023,1,Electronics,225,225
4351,714,48,12/23/2023,3,Electronics,436,1308
4352,364,21,6/22/2023,1,Accessories,128,128
4353,479,28,9/21/2023,3,Accessories,170,510
4354,565,4,12/8/2023,2,Accessories,165,330
4355,471,16,10/12/2023,4,Audio,302,1208
4356,384,22,1/2/2023,4,Accessories,44,176
4357,692,12,8/21/2023,2,Gaming,379,758
4358,926,16,9/8/2023,1,Audio,302,302
4359,417,40,11/17/2023,3,Gaming,491,1473
4360,825,38,4/18/2023,3,Gaming,308,924
4361,308,42,10/3/2023,3,Electronics,315,945
